Player,Best_Rank,Best_Rank_Year,Latest_Pipeline_Year,Latest_Position,Latest_Team,Acquisition_Type,Acquisition_Confidence,Acquisition_Reason,BRef_Register_ID,BRef_Register_URL,Birth_Year,Birth_Country,Birth_State,Year,Age,Source,Games,Teams,Leagues,Levels,Table_Index
Nick Madrigal,40,2021,2021,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,madrig000nic,https://www.baseball-reference.com/register/player.fcgi?id=madrig000nic,1997.0,,,2016,19,College,49,Oregon State,P12,NCAA,0
Nick Madrigal,40,2021,2021,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,madrig000nic,https://www.baseball-reference.com/register/player.fcgi?id=madrig000nic,1997.0,,,2017,20,College,60,Oregon State,P12,NCAA,0
Nick Madrigal,40,2021,2021,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,madrig000nic,https://www.baseball-reference.com/register/player.fcgi?id=madrig000nic,1997.0,,,2018,21,College,42,Oregon State,P12,NCAA,0
Nick Madrigal,40,2021,2021,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,madrig000nic,https://www.baseball-reference.com/register/player.fcgi?id=madrig000nic,1997.0,,,2018,21,Pro,43,3 Teams,3 Lgs,A+-A-Rk,0
Nick Senzel,6,2019,2019,3B/2B/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,senzel000nic,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic,1995.0,,,2014,19,College,53,Tennessee,SEC,NCAA,0
Nick Senzel,6,2019,2019,3B/2B/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,senzel000nic,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic,1995.0,,,2014,19,Summer,23,Mat-Su,ALAS,Smr,0
Nick Senzel,6,2019,2019,3B/2B/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,senzel000nic,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic,1995.0,,,2015,20,College,50,Tennessee,SEC,NCAA,0
Nick Senzel,6,2019,2019,3B/2B/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,senzel000nic,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic,1995.0,,,2015,20,Summer,40,Brewster,CCBL,Smr,0
Nick Senzel,6,2019,2019,3B/2B/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,senzel000nic,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic,1995.0,,,2016,21,College,57,Tennessee,SEC,NCAA,0
Nick Senzel,6,2019,2019,3B/2B/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,senzel000nic,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic,1995.0,,,2016,21,Pro,68,2 Teams,2 Lgs,A-Rk,0
Nico Hoerner,51,2020,2020,SS/2B/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,hoerne000nic,https://www.baseball-reference.com/register/player.fcgi?id=hoerne000nic,1997.0,,,2016,19,College,53,Stanford,P12,NCAA,0
Nico Hoerner,51,2020,2020,SS/2B/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,hoerne000nic,https://www.baseball-reference.com/register/player.fcgi?id=hoerne000nic,1997.0,,,2016,19,Summer,61,Madison,NWDS,Smr,0
Nico Hoerner,51,2020,2020,SS/2B/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,hoerne000nic,https://www.baseball-reference.com/register/player.fcgi?id=hoerne000nic,1997.0,,,2017,20,College,58,Stanford,P12,NCAA,0
Nico Hoerner,51,2020,2020,SS/2B/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,hoerne000nic,https://www.baseball-reference.com/register/player.fcgi?id=hoerne000nic,1997.0,,,2017,20,Summer,40,Yarmouth-Dennis,CCBL,Smr,0
Nico Hoerner,51,2020,2020,SS/2B/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,hoerne000nic,https://www.baseball-reference.com/register/player.fcgi?id=hoerne000nic,1997.0,,,2018,21,College,57,Stanford,P12,NCAA,0
Nico Hoerner,51,2020,2020,SS/2B/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,hoerne000nic,https://www.baseball-reference.com/register/player.fcgi?id=hoerne000nic,1997.0,,,2018,21,Pro,14,3 Teams,3 Lgs,A--A-Rk,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2020,18,Summer,23,Boynton Beach,SFCL,Smr,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2021,19,College,55,Florida Atlantic,CUSA,NCAA,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2021,19,Summer,24,Bethesda,CRCL,Smr,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2022,20,College,58,Florida Atlantic,CUSA,NCAA,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2022,20,Summer,36,Hyannis,CCBL,Smr,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2023,21,College,59,Florida Atlantic,CUSA,NCAA,0
Nolan Schanuel,95,2024,2024,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,schanu000nol,https://www.baseball-reference.com/register/player.fcgi?id=schanu000nol,2002.0,,,2023,21,Pro,22,3 Teams,3 Lgs,AA-Rk-A,0
Pavin Smith,91,2018,2018,1B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,smith-000pav,https://www.baseball-reference.com/register/player.fcgi?id=smith-000pav,1996.0,,,2015,19,College,68,Virginia,ACC,NCAA,0
Pavin Smith,91,2018,2018,1B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,smith-000pav,https://www.baseball-reference.com/register/player.fcgi?id=smith-000pav,1996.0,,,2016,20,College,59,Virginia,ACC,NCAA,0
Pavin Smith,91,2018,2018,1B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,smith-000pav,https://www.baseball-reference.com/register/player.fcgi?id=smith-000pav,1996.0,,,2016,20,Summer,38,Harwich,CCBL,Smr,0
Pavin Smith,91,2018,2018,1B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,smith-000pav,https://www.baseball-reference.com/register/player.fcgi?id=smith-000pav,1996.0,,,2017,21,College,59,Virginia,ACC,NCAA,0
Pavin Smith,91,2018,2018,1B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,smith-000pav,https://www.baseball-reference.com/register/player.fcgi?id=smith-000pav,1996.0,,,2017,21,Pro,51,Hillsboro,NORW,A-,0
Pete Alonso,51,2019,2019,1B,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,alonso000pet,https://www.baseball-reference.com/register/player.fcgi?id=alonso000pet,1994.0,,,2014,19,College,60,Florida,SEC,NCAA,0
Pete Alonso,51,2019,2019,1B,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,alonso000pet,https://www.baseball-reference.com/register/player.fcgi?id=alonso000pet,1994.0,,,2014,19,Summer,59,Madison,NWDS,Smr,0
Pete Alonso,51,2019,2019,1B,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,alonso000pet,https://www.baseball-reference.com/register/player.fcgi?id=alonso000pet,1994.0,,,2015,20,College,39,Florida,SEC,NCAA,0
Pete Alonso,51,2019,2019,1B,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,alonso000pet,https://www.baseball-reference.com/register/player.fcgi?id=alonso000pet,1994.0,,,2015,20,Summer,26,Bourne,CCBL,Smr,0
Pete Alonso,51,2019,2019,1B,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,alonso000pet,https://www.baseball-reference.com/register/player.fcgi?id=alonso000pet,1994.0,,,2016,21,College,58,Florida,SEC,NCAA,0
Pete Alonso,51,2019,2019,1B,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,alonso000pet,https://www.baseball-reference.com/register/player.fcgi?id=alonso000pet,1994.0,,,2016,21,Pro,30,Brooklyn,NYPL,A-,0
Ryan Waldschmidt,33,2026,2026,OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,waldsc000rya,https://www.baseball-reference.com/register/player.fcgi?id=waldsc000rya,2002.0,,,2022,19,College,52,Charleston Southern,BigS,NCAA,0
Ryan Waldschmidt,33,2026,2026,OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,waldsc000rya,https://www.baseball-reference.com/register/player.fcgi?id=waldsc000rya,2002.0,,,2022,19,Summer,25,Asheboro,COPL,Smr,0
Ryan Waldschmidt,33,2026,2026,OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,waldsc000rya,https://www.baseball-reference.com/register/player.fcgi?id=waldsc000rya,2002.0,,,2023,20,College,59,Kentucky,SEC,NCAA,0
Ryan Waldschmidt,33,2026,2026,OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,waldsc000rya,https://www.baseball-reference.com/register/player.fcgi?id=waldsc000rya,2002.0,,,2023,20,Summer,4,Cotuit,CCBL,Smr,0
Ryan Waldschmidt,33,2026,2026,OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,waldsc000rya,https://www.baseball-reference.com/register/player.fcgi?id=waldsc000rya,2002.0,,,2024,21,College,59,Kentucky,SEC,NCAA,0
Ryan Waldschmidt,33,2026,2026,OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,waldsc000rya,https://www.baseball-reference.com/register/player.fcgi?id=waldsc000rya,2002.0,,,2024,21,Pro,14,Visalia,CALL,A,0
Sal Frelick,30,2023,2023,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,frelic000sal,https://www.baseball-reference.com/register/player.fcgi?id=frelic000sal,2000.0,,,2018,18,Summer,35,North Shore,FCBL,Smr,0
Sal Frelick,30,2023,2023,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,frelic000sal,https://www.baseball-reference.com/register/player.fcgi?id=frelic000sal,2000.0,,,2019,19,College,39,Boston College,ACC,NCAA,0
Sal Frelick,30,2023,2023,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,frelic000sal,https://www.baseball-reference.com/register/player.fcgi?id=frelic000sal,2000.0,,,2020,20,College,15,Boston College,ACC,NCAA,0
Sal Frelick,30,2023,2023,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,frelic000sal,https://www.baseball-reference.com/register/player.fcgi?id=frelic000sal,2000.0,,,2020,20,Summer,24,North Shore,FCBL,Smr,0
Sal Frelick,30,2023,2023,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,frelic000sal,https://www.baseball-reference.com/register/player.fcgi?id=frelic000sal,2000.0,,,2021,21,College,48,Boston College,ACC,NCAA,0
Sal Frelick,30,2023,2023,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,frelic000sal,https://www.baseball-reference.com/register/player.fcgi?id=frelic000sal,2000.0,,,2021,21,Pro,35,3 Teams,3 Lgs,A-A+-Rk,0
Scott Kingery,35,2018,2018,INF/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,kinger000sco,https://www.baseball-reference.com/register/player.fcgi?id=kinger000sco,1994.0,,,2013,19,College,41,Arizona,P12,NCAA,0
Scott Kingery,35,2018,2018,INF/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,kinger000sco,https://www.baseball-reference.com/register/player.fcgi?id=kinger000sco,1994.0,,,2014,20,College,54,Arizona,P12,NCAA,0
Scott Kingery,35,2018,2018,INF/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,kinger000sco,https://www.baseball-reference.com/register/player.fcgi?id=kinger000sco,1994.0,,,2014,20,Summer,33,Brewster,CCBL,Smr,0
Scott Kingery,35,2018,2018,INF/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,kinger000sco,https://www.baseball-reference.com/register/player.fcgi?id=kinger000sco,1994.0,,,2015,21,College,54,Arizona,P12,NCAA,0
Scott Kingery,35,2018,2018,INF/OF,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,kinger000sco,https://www.baseball-reference.com/register/player.fcgi?id=kinger000sco,1994.0,,,2015,21,Pro,66,Lakewood,SALL,A,0
Shea Langeliers,59,2022,2022,C,Athletics,College,high,College/NCAA batting rows found through age 21,langel000she,https://www.baseball-reference.com/register/player.fcgi?id=langel000she,1997.0,,,2017,19,College,55,Baylor,B12,NCAA,0
Shea Langeliers,59,2022,2022,C,Athletics,College,high,College/NCAA batting rows found through age 21,langel000she,https://www.baseball-reference.com/register/player.fcgi?id=langel000she,1997.0,,,2017,19,Summer,34,Chatham,CCBL,Smr,0
Shea Langeliers,59,2022,2022,C,Athletics,College,high,College/NCAA batting rows found through age 21,langel000she,https://www.baseball-reference.com/register/player.fcgi?id=langel000she,1997.0,,,2018,20,College,58,Baylor,B12,NCAA,0
Shea Langeliers,59,2022,2022,C,Athletics,College,high,College/NCAA batting rows found through age 21,langel000she,https://www.baseball-reference.com/register/player.fcgi?id=langel000she,1997.0,,,2019,21,College,44,Baylor,B12,NCAA,0
Shea Langeliers,59,2022,2022,C,Athletics,College,high,College/NCAA batting rows found through age 21,langel000she,https://www.baseball-reference.com/register/player.fcgi?id=langel000she,1997.0,,,2019,21,Pro,54,Rome,SALL,A,0
Spencer Torkelson,3,2021,2022,1B/3B,Detroit Tigers,College,high,College/NCAA batting rows found through age 21,torkel000spe,https://www.baseball-reference.com/register/player.fcgi?id=torkel000spe,1999.0,,,2018,18,College,55,Arizona State,P12,NCAA,0
Spencer Torkelson,3,2021,2022,1B/3B,Detroit Tigers,College,high,College/NCAA batting rows found through age 21,torkel000spe,https://www.baseball-reference.com/register/player.fcgi?id=torkel000spe,1999.0,,,2018,18,Summer,25,Chatham,CCBL,Smr,0
Spencer Torkelson,3,2021,2022,1B/3B,Detroit Tigers,College,high,College/NCAA batting rows found through age 21,torkel000spe,https://www.baseball-reference.com/register/player.fcgi?id=torkel000spe,1999.0,,,2019,19,College,57,Arizona State,P12,NCAA,0
Spencer Torkelson,3,2021,2022,1B/3B,Detroit Tigers,College,high,College/NCAA batting rows found through age 21,torkel000spe,https://www.baseball-reference.com/register/player.fcgi?id=torkel000spe,1999.0,,,2019,19,Summer,5,Chatham,CCBL,Smr,0
Spencer Torkelson,3,2021,2022,1B/3B,Detroit Tigers,College,high,College/NCAA batting rows found through age 21,torkel000spe,https://www.baseball-reference.com/register/player.fcgi?id=torkel000spe,1999.0,,,2020,20,College,17,Arizona State,P12,NCAA,0
Spencer Torkelson,3,2021,2022,1B/3B,Detroit Tigers,College,high,College/NCAA batting rows found through age 21,torkel000spe,https://www.baseball-reference.com/register/player.fcgi?id=torkel000spe,1999.0,,,2021,21,Pro,121,3 Teams,3 Lgs,AA-AAA-A+,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2020,18,Summer,21,Traverse City,NWDS,Smr,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2021,19,College,49,Stanford,P12,NCAA,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2021,19,Summer,29,Wareham,CCBL,Smr,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2022,20,College,55,Stanford,P12,NCAA,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2022,20,Summer,30,Cotuit,CCBL,Smr,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2023,21,College,58,Stanford,P12,NCAA,0
Tommy Troy,74,2024,2024,2B/OF,Arizona Diamondbacks,College,high,College/NCAA batting rows found through age 21,troy--000tom,https://www.baseball-reference.com/register/player.fcgi?id=troy--000tom,2002.0,,,2023,21,Pro,27,2 Teams,2 Lgs,A+-Rk,0
Travis Bazzana,10,2025,2026,2B,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,bazzan000tra,https://www.baseball-reference.com/register/player.fcgi?id=bazzan000tra,2002.0,,,2019,16,Pro,7,Sydney,AUBL,Fgn,0
Travis Bazzana,10,2025,2026,2B,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,bazzan000tra,https://www.baseball-reference.com/register/player.fcgi?id=bazzan000tra,2002.0,,,2020,17,Pro,9,Sydney,AUBL,Fgn,0
Travis Bazzana,10,2025,2026,2B,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,bazzan000tra,https://www.baseball-reference.com/register/player.fcgi?id=bazzan000tra,2002.0,,,2021,18,Summer,45,Corvallis,WCL,Smr,0
Travis Bazzana,10,2025,2026,2B,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,bazzan000tra,https://www.baseball-reference.com/register/player.fcgi?id=bazzan000tra,2002.0,,,2022,19,College,63,Oregon State,P12,NCAA,0
Travis Bazzana,10,2025,2026,2B,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,bazzan000tra,https://www.baseball-reference.com/register/player.fcgi?id=bazzan000tra,2002.0,,,2023,20,College,61,Oregon State,P12,NCAA,0
